3370	84	
8024	2151	
4078	222	
176	1367	
7608	2345	
6388	6175	
5524	4911	
174	489	
1941	2661	
5237	1343	
2125	1364	
8881	7518	
6730	5509	
9505	6755	
3207	3625	
8188	8213	
1066	3474	
9993	9982	
3533	5330	
5257	7015	
4583	2830	
6145	5967	
81	2862	
7472	7464	
222	6500	
5813	9295	
3384	486	
1045	9510	
1945	9	
5714	2879	
396	7676	
9209	295	
2337	1535	
1500	2252	
1516	7743	
4201	9821	
1701	8175	
2238	7485	
6908	4131	
2417	1411	
5578	5452	
7337	5216	
1232	5947	
9941	8606	
2357	5284	
6457	1938	
9703	4289	
7186	3886	
5502	6255	
10	7926	
5941	6745	
694	9980	
2066	1552	
2980	8410	
658	884	
9031	5436	
3933	3713	
5711	8167	
539	9608	
4842	5530	
6700	5193	
9499	6383	
7024	3978	
4211	9022	
8531	1879	
2089	9087	
9961	5654	
6349	9433	
9517	2309	
288	8140	
2467	4578	
9696	6520	
8452	5703	
2404	2600	
2618	5361	
6601	6094	
3643	3771	
2230	3307	
2490	5004	
3950	2795	
5938	4297	
1902	7979	
9166	9816	
5110	6809	
2916	1778	
8969	455	
8082	1860	
1591	6282	
929	131	
689	1733	
5234	649	
2880	6829	
4604	6304	
7743	4793	
5722	1354	
4418	5929	
6820	3419	
4082	3183	
4099	4467	
4983	3854	
3441	5948	
1440	7070	
3173	156	
7673	5240	
2941	1591	
5914	7460	
8395	2533	
9295	3965	
9826	6155	
4073	3838	
9010	5129	
8234	4444	
3116	463	
7296	3103	
8231	7917	
5842	5053	
2872	1973	
410	4965	
854	5071	
2649	1045	
9543	5305	
3427	4825	
6657	7977	
636	145	
7484	6481	
4893	6717	
5822	974	
5201	6720	
1357	8656	
1010	4504	
9879	6089	
7097	4831	
8139	1514	
860	699	
7373	9225	
1119	1139	
5497	1185	
1606	80	
1803	8998	
4705	6756	
9825	6330	
2080	6697	
3864	7808	
4610	4434	
1	2143	
8008	9592	
3784	8073	
1168	1721	
6862	2372	
7406	4613	
44	7915	
2632	3652	
673	8882	
2535	6615	
8018	6771	
5427	538	
3759	1994	
4617	5522	
2895	4121	
6991	8073	
3967	4249	
641	4547	
9714	8158	
1211	7867	
2617	1029	
2122	768	
1194	780	
6151	2806	
1183	8591	
8894	330	
4592	299	
1737	8165	
5310	8448	
540	8588	
3670	2280	
3617	690	
3263	1118	
6617	699	
1545	2028	
7625	5038	
5280	9014	
7646	6677	
3356	9053	
9462	260	
8043	3697	
2083	4788	
4777	9078	
3731	2331	
6914	6721	
9182	8138	
9722	6447	
963	6083	
9464	386	
7210	7076	
5614	6425	
8084	1588	
4457	8715	
7652	3913	
1564	5408	
9544	3636	
4209	5484	
890	6442	
6362	3561	
4988	8719	
50	6912	
9258	2433	
1358	3043	
1741	9422	
8549	9866	
3600	35	
7480	7432	
2664	4595	
835	8953	
672	3280	
7932	74	
778	1257	
2324	2645	
5403	2783	
6987	6168	
1682	8565	
4260	4721	
5668	7173	
741	8024	
8941	8537	
7008	1785	
2000	2668	
7034	316	
4695	7790	
9537	7411	
471	8445	
2776	1071	
7791	903	
3624	9935	
6797	2665	
5140	839	
1129	1698	
7756	1657	
7460	377	
4142	5602	
2252	3639	
9715	6915	
7784	2371	
9392	2554	
3181	3209	
6308	6845	
9420	8534	
5053	5043	
7306	2386	
453	8015	
7654	3674	
7991	7754	
9355	7976	
7814	6283	
3071	6322	
5642	1173	
4567	3804	
25	2557	
7375	4491	
6916	7527	
4413	3352	
1806	6764	
8247	9612	
6262	9562	
3298	4142	
2260	5912	
9429	4870	
8086	6804	
8099	9085	
2170	1851	
6524	4448	
7325	7309	
2728	9722	
992	6841	
6255	2213	
8164	8376	
4522	1752	
1256	5561	
2074	7034	
5114	1946	
3410	9341	
1492	1515	
1929	4260	
8333	5918	
2317	3938	
7108	6917	
3786	7772	
7834	2975	
2086	417	
9148	153	
3008	1664	
1530	1323	
1419	7557	
6131	8424	
1122	7499	
773	6426	
6444	7007	
1057	3370	
9769	2954	
8654	9671	
3667	5723	
7914	1583	
7527	6895	
8996	7206	
2069	9351	
2226	3142	
3798	8427	
7964	4385	
6159	6680	
1024	9778	
1334	84	
9485	7146	
8343	4332	
8798	6136	
9962	220	
7659	4356	
4076	5786	
5490	57	
9341	6143	
1921	2445	
732	2611	
3308	1422	
8479	3284	
4052	6893	
6462	8594	
6663	8991	
2160	3566	
1841	6588	
3992	6043	
9684	1408	
3990	9545	
779	15	
7696	4372	
7780	7342	
5288	8769	
9865	6497	
1960	9077	
3357	6543	
6328	2752	
8455	9009	
7103	8566	
599	3066	
6494	5758	
4355	9521	
5100	5540	
721	697	
3025	6153	
8897	3025	
7686	5274	
8730	3719	
218	7598	
1866	3512	
6514	3064	
7087	1043	
3997	29	
7956	7019	
434	8863	
5769	1099	
6719	6568	
8986	2324	
4412	9139	
4656	8849	
9455	4531	
4723	1388	
5780	8167	
9334	4249	
2529	2661	
705	7200	
1905	3908	
3151	6200	
2345	1030	
8254	6143	
585	8545	
4553	7782	
6819	7364	
9834	4909	
4728	2314	
1843	1651	
3055	3969	
3919	9885	
704	7175	
7961	9255	
7952	9945	
9532	1821	
3278	4790	
1496	450	
6796	5282	
1418	1689	
1991	1114	
479	6004	
6823	3902	
551	9846	
6946	5488	
9107	5799	
183	8232	
3317	84	
4206	3201	
7501	9712	
8325	4244	
9114	7537	
2486	8310	
1058	7421	
2443	5250	
2361	5887	
9212	4186	
3945	6680	
9336	9212	
80	584	
4236	7901	
456	7115	
1158	2668	
9752	2038	
3609	1528	
7228	9298	
3929	716	
4276	4598	
2802	7619	
7732	1786	
8230	3204	
8376	76	
5579	9051	
4036	2272	
7522	9368	
1830	8920	
5582	68	
7221	3433	
7513	8886	
746	1979	
6804	2635	
8620	3659	
4590	4008	
2338	9739	
5957	8054	
6124	5885	
8658	4633	
9418	2305	
8485	7594	
8257	6012	
5729	2671	
8678	2673	
7459	3784	
3280	6382	
8058	1881	
4284	8950	
1151	9087	
2406	8310	
3126	2721	
6848	4279	
4247	7125	
1350	8447	
9823	6555	
2223	1859	
1503	8746	
8795	6989	
2289	8990	
4185	2106	
8113	4561	
4644	4999	
6621	9652	
7458	4793	
4614	1699	
5440	5026	
1788	2459	
6941	4086	
6252	3863	
624	3475	
6301	8643	
4022	4074	
9646	9803	
995	6446	
4814	1694	
6037	4616	
7674	5093	
320	5876	
388	8090	
6583	9108	
1920	653	
2426	2458	
575	4253	
7710	4417	
1672	2004	
6577	3597	
5625	946	
5270	54	
8964	9002	
3125	4192	
2922	4889	
8291	5340	
4989	5811	
6548	3863	
9697	1176	
424	2848	
7878	86	
3101	4871	
7323	5736	
5819	4929	
864	6252	
7910	3800	
7957	7763	
9563	4319	
4628	9169	
7981	1860	
697	1028	
3641	4158	
2793	5985	
638	3077	
3473	9562	
8554	3952	
481	7307	
6801	170	
7898	772	
8936	8414	
4024	881	
4423	3218	
5277	2885	
505	224	
5869	2966	
7277	5950	
7444	785	
969	8415	
1662	8366	
7520	5011	
6429	6942	
9194	2745	
5402	5969	
2629	1397	
8672	6900	
6371	4799	
4274	5133	
959	9261	
23	6122	
2935	6844	
55	5604	
1301	8165	
9247	3316	
4581	4029	
4175	4357	
6325	2058	
4929	5551	
4069	6601	
7544	9038	
4118	7084	
489	5105	
5793	3649	
9280	9854	
6721	4941	
7579	3651	
4850	5465	
7382	7992	
2073	9634	
990	8721	
7059	84	
4081	4847	
8364	6737	
836	8373	
2248	3914	
484	1223	
5882	336	
8496	1263	
5789	8501	
3446	6538	
3814	7164	
1893	2719	
5407	3423	
7421	3616	
1289	9926	
2604	8389	
1766	6213	
2553	6631	
1509	3172	
418	2462	
3623	2867	
8858	2282	
7959	2821	
2027	2627	
3676	3179	
3372	6434	
2176	2210	
1560	5582	
1975	4109	
9388	1216	
6147	8485	
1615	8859	
7473	6528	
857	8578	
8631	8513	
4353	4059	
8167	7632	
7621	3541	
2336	854	
6793	7840	
977	2990	
8436	8211	
4531	4945	
6330	2756	
3951	5713	
6944	9026	
1582	5089	
3387	4449	
4950	4931	
8558	8834	
2704	7567	
1274	9471	
9717	5933	
6967	2203	
1285	2129	
6476	2798	
8307	1962	
7291	7587	
9674	5665	
5870	1248	
9232	5518	
7591	7073	
8245	9447	
7824	6605	
2747	3330	
3615	6875	
4800	4632	
4677	1245	
886	5285	
8069	521	
7718	2028	
2868	3625	
3240	4552	
3142	6457	
5283	1149	
2187	750	
6460	277	
4226	6853	
1915	4153	
8618	1143	
9	9438	
2566	8451	
6189	8859	
359	5055	
1864	933	
2748	3494	
4463	2789	
9824	9356	
8764	9244	
2489	7103	
3342	1421	
9015	2656	
1952	968	
7351	4440	
1469	2503	
6289	8500	
6103	748	
563	9789	
4130	2650	
4838	1948	
5081	1217	
5349	9296	
2932	3293	
5033	4255	
6251	6968	
3364	4557	
8576	6054	
9566	7459	
3695	8783	
6416	854	
9425	166	
121	7448	
7165	1175	
2920	122	
8140	1745	
2509	8627	
8863	4210	
4169	5513	
6390	8059	
239	762	
6637	5491	
2546	1636	
3554	1835	
8545	1552	
9558	4767	
4735	6424	
3744	3048	
7549	8889	
3102	5278	
5689	6340	
2892	8667	
6256	735	
5239	3899	
7409	2569	
534	3951	
747	5626	
9173	721	
508	7096	
6585	7570	
1380	4502	
8371	1663	
1047	7607	
3319	5586	
7801	7120	
6400	1989	
1757	5964	
8935	9393	
1150	5689	
717	3012	
5413	895	
1889	3617	
568	9681	
9986	1010	
9172	3740	
8892	5464	
2962	1996	
9338	9219	
605	8798	
7288	5629	
4716	5504	
2161	6784	
6155	7493	
5877	7224	
2982	9605	
7425	9459	
6303	752	
9860	2046	
4875	7859	
9229	7715	
8914	1225	
9108	4119	
6982	9779	
3050	5060	
3068	6808	
8988	2457	
744	3132	
6036	8631	
439	8063	
112	5143	
4158	8112	
970	8299	
8946	7058	
1729	3712	
3038	4472	
1522	3584	
66	330	
4702	5018	
5350	4800	
6932	8132	
8629	713	
61	1123	
1894	8468	
792	2665	
2168	8194	
4267	3857	
3824	3361	
1590	6795	
5128	855	
4465	9386	
4940	3008	
9616	3445	
6750	2721	
2084	4205	
6791	2893	
7432	7549	
5552	8543	
3682	8991	
329	3556	
1904	6937	
5544	5122	
3091	9010	
6095	9129	
3906	2709	
7092	1509	
7944	9681	
6491	6925	
2144	1210	
5484	5419	
7364	4145	
5338	4405	
8909	9642	
1254	1800	
9133	7800	
3561	6860	
7874	6536	
7476	2932	
1473	5950	
4070	2727	
4721	9337	
3746	7715	
3810	8804	
7253	7009	
2185	3032	
1460	7347	
1240	1897	
3419	9314	
5776	6532	
1588	115	
9457	1747	
6060	1114	
7081	5577	
6539	4176	
8967	9279	
3700	3230	
3423	5813	
2679	4649	
8586	4452	
2808	5731	
3984	8623	
5298	429	
2842	1482	
4712	9237	
6683	6873	
9221	7675	
8420	8933	
5025	4149	
1739	4680	
8181	8870	
1895	5334	
4119	7305	
8561	6357	
6519	5927	
7263	1344	
8592	7504	
9498	1884	
527	5255	
4341	6767	
8335	2927	
4511	6192	
5583	4496	
3736	3175	
5657	2009	
6758	7115	
6168	4690	
9805	49	
7663	6351	
2009	9383	
8777	8596	
3192	2072	
7631	2044	
438	9234	
163	9150	
8919	4268	
1859	7946	
811	1029	
579	5828	
6564	2511	
767	9762	
8169	2205	
1234	189	
9938	9898	
6922	2173	
5152	7876	
1870	5637	
8453	3162	
1880	7226	
4681	4143	
6210	8527	
5063	9598	
1742	8843	
5330	6232	
1255	60	
714	6537	
6851	7269	
7307	7288	
5170	804	
3777	5777	
2018	3592	
3959	2163	
6844	398	
1555	9518	
5294	8796	
4688	8512	
9946	834	
6740	7125	
6377	6228	
3407	5564	
790	6053	
4692	7448	
1946	18	
2510	8496	
5412	6312	
8357	3747	
1678	2250	
5526	2938	
7264	8475	
4816	4958	
63	7910	
770	3601	
9580	2500	
2307	6019	
2273	8883	
5433	7216	
2738	1304	
7933	6205	
6123	4372	
5157	4854	
695	8584	
5906	6979	
1156	8694	
3395	5057	
1246	5108	
394	4257	
30	941	
6441	4428	
4235	2533	
1604	1649	
6146	326	
1260	1725	
3350	9628	
1856	310	
6332	4937	
6430	5892	
6152	5093	
1464	2748	
4115	1510	
625	8401	
5233	6644	
9118	8130	
7719	3015	
3716	9555	
9313	5426	
9821	9673	
7203	630	
8085	5044	
4676	3482	
4023	1232	
3815	687	
7705	7998	
4296	996	
639	6281	
9873	7571	
2712	3583	
5786	8085	
3756	8493	
5305	7055	
6197	4943	
3829	7473	
9162	7927	
3887	361	
5645	8957	
1764	2390	
4252	2253	
8829	1814	
4097	9773	
5656	1273	
3722	6530	
9829	6870	
4611	9588	
4444	2869	
5160	5810	
8240	490	
6771	7538	
4364	1262	
6207	6137	
630	7442	
2295	1641	
8263	8149	
4104	7557	
2286	1166	
5199	9020	
6711	231	
1813	2139	
3448	970	
7612	7626	
2231	9118	
4899	8625	
9508	2010	
5487	9894	
1871	302	
2002	1053	
4803	8041	
3638	3915	
2366	5520	
6440	9758	
9535	2200	
8928	7490	
6905	3353	
1309	7474	
5896	8973	
2201	8692	
1421	5773	
7891	3218	
1207	7868	
8768	2495	
9835	7251	
2334	4032	
8965	5207	
3040	2051	
3015	488	
7955	1525	
8942	8141	
8653	8258	
6407	5231	
807	9210	
2323	2646	
1790	5623	
3962	6017	
6854	7425	
2953	5417	
6393	9522	
1781	1642	
4968	2773	
3422	2639	
1305	9714	
495	3523	
6635	5835	
4117	4123	
2004	348	
4060	8331	
6318	1727	
2053	9075	
171	2158	
8953	7849	
9863	1183	
5676	157	
2504	7750	
9666	676	
9738	6672	
6674	1376	
5069	9808	
6142	4385	
8811	9871	
7000	5886	
4313	2118	
8589	5187	
8373	494	
602	7560	
3924	938	
2575	7363	
8720	6172	
7241	5426	
5761	5953	
7139	947	
9882	8581	
4395	1271	
5521	1683	
270	9057	
2578	6757	
3359	673	
1821	2766	
9593	6861	
5866	7636	
9197	2990	
9958	2204	
6121	9728	
545	1113	
9555	894	
8597	1797	
6218	5646	
53	5948	
7800	6699	
256	7299	
7267	9280	
7238	7321	
6311	6970	
5149	7620	
6587	5361	
3056	3709	
6020	1076	
5324	7045	
5146	5074	
1099	1686	
2166	4453	
8349	8356	
4966	2809	
2216	9272	
8081	2314	
108	241	
2819	4019	
4349	5525	
5045	8637	
8923	8772	
2968	202	
3719	1316	
9513	9341	
5522	9723	
4339	8748	
607	6453	
8450	1325	
5750	4216	
5038	5855	
4496	7055	
6254	252	
9290	6144	
7377	2314	
2581	1852	
7913	116	
4230	9865	
5383	8706	
7127	2414	
7427	5255	
9065	6427	
1257	7379	
4578	771	
8847	1943	
4425	9379	
6889	3792	
9450	9294	
7596	9848	
2097	169	
6052	6245	
9644	7850	
5960	2803	
5385	8135	
6413	9261	
1598	7306	
9447	1069	
261	7659	
4277	4150	
4831	5856	
7828	198	
5416	3649	
4061	459	
9827	6446	
4631	5925	
1515	179	
2945	5575	
8992	6176	
7478	6551	
2528	6310	
9931	462	
2412	2589	
1649	4812	
1077	101	
1728	155	
349	375	
4471	2414	
4978	3302	
4012	5863	
9914	1384	
7765	4578	
187	747	
3701	4305	
5953	3238	
6203	468	
4913	4701	
9495	2308	
3279	3206	
7575	4201	
3545	6689	
6248	4016	
9193	6462	
1738	469	
8819	3969	
6419	9467	
1170	6616	
6054	1062	
2328	8722	
2853	4917	
5341	6584	
8416	2080	
7775	2570	
3608	981	
7870	8012	
5566	2416	
6989	1790	
5250	5738	
5663	4159	
4944	2602	
4074	2052	
9008	8879	
8101	8967	
7845	3761	
5446	2969	
1828	709	
3732	7785	
3232	276	
3	8923	
8785	5095	
9284	6763	
8266	9753	
2948	770	
3558	933	
5225	776	
2245	2445	
6266	7288	
5589	6787	
3842	5835	
3501	446	
1527	8278	
3176	3744	
4691	9530	
4042	9506	
3523	3104	
2060	2869	
8079	2061	
3170	5144	
378	646	
8016	3494	
9066	4882	
698	9966	
7946	113	
5858	1470	
3249	713	
10000	7243	
9575	1	
151	8147	
4138	2489	
8290	2838	
7771	4592	
7498	2668	
3048	3536	
6725	2167	
8736	7759	
4606	8582	
7007	3940	
9526	5831	
7559	3030	
7677	2354	
9049	3130	
5274	614	
4475	9564	
3223	2620	
2041	8533	
6322	5189	
2843	149	
2453	4688	
2946	8015	
130	2834	
1817	6327	
591	1580	
1548	6241	
4547	9059	
8189	1796	
4900	3943	
8727	5397	
6625	2948	
7742	3716	
5462	93	
5036	7082	
8078	809	
9261	7234	
3168	1084	
6206	7294	
5122	9014	
9935	8367	
4327	4989	
2047	1864	
813	4268	
1141	6706	
5710	4200	
5982	6787	
7200	1701	
8581	5450	
8705	1279	
9984	9931	
3318	8479	
6156	4499	
982	2873	
7664	5893	
2634	8281	
8900	7895	
1646	340	
728	2191	
2387	4411	
1463	1011	
5186	9733	
5477	8408	
1993	9829	
7564	7324	
334	2712	
5725	2773	
8192	1455	
6894	1098	
3212	4381	
2780	7667	
9188	5003	
2811	1704	
4647	1915	
1193	9291	
3018	7288	
8961	1162	
4411	1761	
1794	8001	
7487	8864	
9928	1352	
8392	3251	
9058	7679	
5647	5696	
3167	9253	
6766	9265	
4811	995	
7930	3665	
7388	3980	
194	1794	
4329	551	
8729	3993	
9721	913	
8434	7568	
7543	8217	
9583	9445	
3827	2711	
4571	6272	
1933	1988	
5142	3350	
9018	6605	
9987	9405	
9542	7016	
5285	2737	
5213	6038	
3611	7450	
6302	2059	
7275	4593	
674	7448	
7020	5981	
9548	9799	
1303	1470	
263	8144	
6184	2405	
3099	553	
5965	1956	
5771	7021	
3957	3616	
3144	395	
1540	7263	
5498	6559	
5187	7355	
7038	2584	
3666	6008	
1026	3264	
8656	6821	
5834	6922	
4049	968	
763	5767	
8932	1240	
9303	118	
8973	8484	
1015	7342	
7615	9392	
78	8383	
5231	3325	
3819	7888	
6038	311	
3200	6211	
7573	5998	
4066	3201	
65	8671	
4501	5516	
4674	2390	
6716	8928	
6471	5847	
4598	613	
4524	4240	
7603	6208	
5393	8537	
4144	7264	
7574	232	
4067	4002	
325	873	
3272	3586	
569	2270	
3937	2424	
1740	8084	
5767	3601	
1997	1981	
1325	7010	
5500	4796	
5333	6777	
8503	6272	
5039	7198	
6411	2920	
1100	3129	
1437	2872	
6945	1816	
3709	9917	
1635	6095	
3404	5992	
4495	7975	
2955	8192	
5344	7394	
7965	847	
6326	7588	
8133	1553	
6556	6384	
4031	1217	
3658	1425	
6691	4794	
7796	1789	
1082	6480	
6231	6932	
3234	4439	
260	577	
7817	122	
2501	9779	
4949	4193	
1179	6850	
1808	4062	
5329	1212	
1878	2435	
3397	5950	
1951	9121	
9756	4162	
4223	781	
2470	1498	
4484	9434	
11	522	
7582	4234	
9403	2097	
5210	3555	
547	223	
7986	5647	
1818	1537	
6742	7823	
6782	5215	
9179	3421	
5703	9701	
9728	5887	
2488	9	
2457	2910	
7181	4265	
9885	7879	
1819	3391	
2327	1867	
9758	1469	
4039	3633	
281	1323	
9346	7838	
8675	8699	
8611	8455	
6605	7947	
8134	6334	
1850	2819	
2769	824	
2351	5086	
7661	1647	
275	9173	
9907	2179	
4682	663	
5116	4443	
9648	2373	
1561	8505	
1906	5689	
2543	9564	
2395	4999	
1769	8255	
6736	8428	
6396	1886	
3429	8419	
5562	5779	
5621	9326	
3349	2509	
7208	458	
2353	6953	
3073	277	
8929	9191	
5659	9584	
5738	2339	
1502	8645	
8003	5079	
533	8337	
5094	8669	
4188	9244	
5850	455	
7968	3384	
7051	9032	
301	2153	
9124	7539	
5872	1139	
5219	8569	
2433	8734	
9601	8861	
6656	3263	
7182	3740	
6688	6661	
9932	1227	
925	6190	
1148	8408	
5302	4138	
5389	9858	
72	9495	
5753	1877	
5984	8507	
1092	6925	
3513	1473	
8525	4952	
2182	9526	
2209	5332	
2356	1547	
4498	9125	
8521	7981	
2720	5123	
5533	3356	
6664	4425	
5138	9832	
4254	2040	
8116	1254	
136	3381	
9109	1502	
6529	713	
4898	1565	
7841	8477	
4967	1679	
1865	7233	
8297	7597	
404	5758	
1517	5058	
1451	3927	
2150	4545	
2881	4201	
3528	6180	
8776	3051	
2193	9260	
8713	8441	
8277	922	
628	4992	
3686	7491	
5739	6052	
1759	4086	
3457	1878	
6990	5222	
4394	4754	
8864	4014	
2195	3597	
5910	8318	
6499	3166	
736	922	
7244	6588	
4670	4811	
6788	5098	
3837	3837	
145	7208	
671	7107	
9052	6862	
2540	5817	
8281	9094	
7035	8622	
4652	8303	
5013	6517	
111	129	
8221	1869	
2071	3818	
7419	7885	
2121	8850	
7236	412	
9795	4521	
3277	3632	
3214	3883	
789	1750	
356	897	
5424	3219	
9216	7037	
4417	2608	
4707	1468	
7675	465	
7750	291	
1959	8274	
1898	1762	
9311	616	
3514	3871	
1250	5860	
8671	8709	
8344	734	
8451	8012	
3110	4888	
1081	5963	
6892	7418	
4648	6935	
3460	2637	
5260	7810	
2473	4947	
7998	7381	
7204	181	
8360	8105	
8256	4789	
4244	5763	
4907	1890	
6720	9373	
2181	5754	
2950	5663	
6297	9898	
1858	1181	
3963	3169	
4565	8239	
3019	7535	
6422	3890	
1873	6445	
3000	5908	
6464	1526	
79	6637	
1578	9508	
8747	1436	
3585	2350	
597	9489	
7806	3227	
4287	1531	
461	5041	
6756	7103	
268	3567	
4102	7329	
3761	7539	
9570	2914	
2329	2770	
1762	9120	
4993	6146	
9039	3978	
1969	5679	
1165	3265	
8640	4860	
1664	1233	
2847	3317	
529	6901	
9417	1548	
5181	241	
2947	402	
3552	1946	
6356	1380	
6943	5597	
904	421	
2900	9475	
3567	1716	
8389	7375	
4160	5898	
5707	1376	
9947	5170	
2268	762	
4799	6997	
8866	91	
3846	3393	
3003	5693	
615	485	
2794	4791	
571	4396	
6022	240	
2015	8659	
1691	2682	
5920	338	
99	2460	
1217	6170	
9484	908	
8340	531	
8275	291	
3314	5933	
9275	5874	
6662	7668	
2254	927	
8401	4927	
9516	6674	
4720	3841	
2115	8905	
7819	4406	
5934	9569	
5006	9710	
6825	3014	
2695	1408	
1320	4102	
5254	2461	
4278	9217	
6501	7938	
420	102	
5847	5172	
8017	8047	
1073	6300	
4303	8315	
2569	2093	
603	6035	
4075	6776	
9636	8084	
8617	8527	
7180	4521	
2271	6522	
2390	2809	
6018	6810	
546	5819	
6747	4608	
1720	8780	
5917	1963	
9847	7927	
4388	8068	
4493	8641	
9098	2476	
5136	1681	
9651	9921	
7392	9036	
6111	7664	
7266	8383	
3186	1572	
164	8213	
2411	5612	
3141	8978	
1152	860	
7730	895	
4335	7143	
5345	306	
9127	8688	
7058	2490	
6351	938	
2061	1559	
5194	3356	
351	8028	
8512	6682	
559	7248	
9057	1118	
8530	553	
9233	8035	
6533	8304	
4874	9824	
9115	8503	
302	2892	
3692	5655	
5267	4884	
6969	6761	
8124	1104	
2558	6244	
6563	640	
7418	8061	
9140	5675	
6952	8608	
7831	7862	
5794	7897	
9623	9995	
9460	5066	
1095	8365	
6132	8392	
6427	5073	
5023	2652	
9813	965	
1043	8849	
6927	7420	
7023	1419	
650	1112	
8870	482	
2533	7949	
5999	7901	
7658	263	
2739	4467	
9660	4791	
5115	8475	
8616	8358	
6265	9778	
5300	5347	
3250	1169	
6314	7057	
8570	727	
9087	7550	
9874	5877	
4819	2126	
3155	7016	
3479	8247	
9569	5473	
5323	3236	
4019	8273	
6087	701	
8428	800	
3296	8206	
8327	4490	
2870	1893	
8196	5107	
6643	6825	
3218	6868	
5176	7489	
8214	9598	
4225	893	
765	731	
5388	7240	
5296	2499	
7576	4933	
9350	2126	
9887	8103	
647	8067	
4586	4343	
3931	3347	
5633	6528	
3713	856	
1035	6827	
7101	5589	
305	1202	
6454	2718	
9395	8428	
5196	1318	
6040	3287	
9348	3551	
8694	9535	
6942	9619	
6553	1580	
964	339	
8869	4650	
2813	2003	
172	676	
2384	7142	
997	4358	
950	3005	
7331	8435	
2464	1130	
3750	4470	
1554	1774	
6217	4265	
312	129	
4446	4472	
3973	1487	
5397	2465	
8318	2960	
3633	8865	
1523	5633	
5806	5201	
7963	7067	
4877	7337	
6380	6528	
6631	4704	
1812	9566	
2687	5000	
1321	3458	
1514	477	
5399	4589	
9797	3364	
4928	962	
1549	6095	
5494	1472	
7311	6232	
9861	8340	
5680	888	
5091	2718	
8740	7557	
3269	2514	
863	3729	
8041	8336	
7270	6423	
3935	7273	
6997	353	
6858	2043	
3044	804	
5080	2685	
6199	8806	
6239	9670	
7028	2682	
1845	4232	
7495	362	
1291	8703	
7616	9641	
8076	7267	
2732	3926	
8976	4739	
3380	3494	
2116	9496	
441	2175	
1776	5173	
9401	3960	
9855	5229	
3536	5789	
7829	974	
7300	8402	
9790	7179	
5925	8955	
1755	4997	
7656	2571	
3415	8978	
2468	9762	
7320	9375	
9814	9589	
201	4852	
6783	5718	
7271	9909	
2751	826	
7862	5520	
1884	5633	
1650	3880	
8002	7723	
5266	3487	
8476	6526	
4904	9667	
1105	5882	
8092	7908	
6456	9568	
7032	8231	
213	9766	
2883	4770	
4932	974	
9529	2017	
1126	288	
664	2375	
3373	5547	
3591	1525	
3714	161	
5107	6574	
3036	1767	
8293	9990	
2428	9115	
9509	5485	
5888	2001	
4294	23	
5062	7270	
4555	8303	
